,Flow Duration,Flow IAT Min,Bwd IAT Mean,Bwd IAT Std,Idle Max,Label
14435,5300735,1,16166.75,18512.19048,5043932,0
1515,6047846,39,2015892.333,3491093.606,0,0
7629,1,1,0.0,0.0,0,1
17063,97224,11,10776.42857,13406.28247,0,0
17101,69369,69369,0.0,0.0,0,0
9145,2145789,37,279682.0,189174.9358,0,0
18726,16186,16186,0.0,0.0,0,1
16625,12606866,22,3861445.333,3435496.431,6580874,1
2345,2,2,0.0,0.0,0,1
9884,635,635,0.0,0.0,0,0
18811,866,0,186.6666667,192.2220938,0,0
5258,542,542,0.0,0.0,0,1
3042,515,248,0.0,0.0,0,0
4650,3151,4,1049.0,1577.197832,0,1
13943,69580540,3,3478414.1,13100000.0,58500000,0
5320,15499,3,5165.333333,5076.780706,0,1
348,4904,4904,0.0,0.0,0,1
17870,916,0,204.0,192.3226456,0,0
1699,115813582,0,1231012.574,2885450.788,8227922,0
13417,35,35,0.0,0.0,0,0
17874,54359746,54400000,0.0,0.0,0,0
2753,83,83,0.0,0.0,0,0
8308,1002073,1002073,0.0,0.0,0,0
1079,86134715,86134715,0.0,0.0,86134715,0
17414,5082,3,1692.0,2283.088259,0,1
17480,896,1,189.0,195.9311103,0,0
12851,119926265,151,8936145.778,10495979.16,20000189,0
15864,2,2,0.0,0.0,0,1
9718,527,527,0.0,0.0,0,1
10232,391726,7,20615.89474,50318.9583,0,1
14584,1930364,52,0.0,0.0,0,0
4927,1842796,3,284084.3333,328331.3506,0,0
5679,15,15,0.0,0.0,0,0
12080,18707,18707,0.0,0.0,0,0
9944,181,22,0.0,0.0,0,0
18436,2540,2540,0.0,0.0,0,1
16633,1560,1560,0.0,0.0,0,0
6897,105167980,1,105167978.0,0.0,105167977,1
17988,3100295,24,294592.4,288407.2868,0,0
9702,413,413,0.0,0.0,0,1
643,6,6,0.0,0.0,0,1
7461,7,7,0.0,0.0,0,1
10537,444,444,0.0,0.0,0,1
2096,341550,4,16264.09524,33711.10201,0,1
3469,4,4,0.0,0.0,0,1
9439,2,2,0.0,0.0,0,1
6022,2,2,0.0,0.0,0,1
17322,29420,29420,0.0,0.0,0,1
15819,291,291,0.0,0.0,0,0
8887,371,371,0.0,0.0,0,0
11453,351239,82,0.0,0.0,0,0
4326,15558,15558,0.0,0.0,0,1
10249,1,1,0.0,0.0,0,0
1330,20,20,0.0,0.0,0,1
11804,5,5,0.0,0.0,0,1
12802,162327,341,161112.0,0.0,0,0
10464,1311054,63,262591.75,1965.271716,0,0
2924,315,315,0.0,0.0,0,0
4263,10774,22,3456.0,5597.866826,0,1
5201,21897,2,7298.333333,7264.042424,0,1
15217,513,513,0.0,0.0,0,0
5328,528,528,0.0,0.0,0,1
295,33,33,0.0,0.0,0,0
8803,15657,15657,0.0,0.0,0,1
2495,54538977,22,0.0,0.0,54466035,0
15683,11695,22,3727.333333,5942.849849,0,1
5416,2987924,125608,0.0,0.0,0,0
13331,2489,5,1971.0,0.0,0,0
1774,6,6,0.0,0.0,0,1
12923,6584,6,2192.666667,3536.677867,0,1
3011,1210,8,613.0,0.0,0,0
11759,1985,1985,0.0,0.0,0,1
4286,27197,27197,0.0,0.0,0,1
4315,380277,6,18107.90476,34476.39525,0,1
9785,12113,12113,0.0,0.0,0,0
17733,10858,23,3450.0,5481.277862,0,1
221,1365,16,0.0,0.0,0,0
19504,957,957,0.0,0.0,0,0
15076,18035,4,6007.666667,9528.176391,0,1
6216,6,6,0.0,0.0,0,1
1756,2,2,0.0,0.0,0,1
249,6113763,53,2037873.333,3529218.643,0,0
3785,2150,2150,0.0,0.0,0,1
9624,192,22,0.0,0.0,0,0
5727,7,7,0.0,0.0,0,1
2594,3589,3589,0.0,0.0,0,1
1031,377028,7,19842.26316,34090.54975,0,1
8622,429,429,0.0,0.0,0,1
12667,8668,8668,0.0,0.0,0,1
10604,256,256,0.0,0.0,0,0
19338,6,6,0.0,0.0,0,1
13255,331939,3,15806.28571,28152.36579,0,1
8641,1322,1322,0.0,0.0,0,0
17169,18198,3,6064.0,9735.117,0,1
1838,513,513,0.0,0.0,0,1
4602,11681,7,3891.333333,6501.877754,0,1
6380,650,650,0.0,0.0,0,1
17456,16,16,0.0,0.0,0,0
8685,10469,1,3340.0,5453.296526,0,1
342,187915,24,24.0,0.0,0,0
1146,12493,21,3942.333333,6472.594096,0,1
10357,86046222,86046222,0.0,0.0,86046222,0
11842,833,1,198.3333333,183.927522,0,0
2663,6,6,0.0,0.0,0,1
10254,8,8,0.0,0.0,0,1
18563,278,23,0.0,0.0,0,0
17497,6996085,7,3485648.0,4929012.269,6970986,1
16934,2291529,96,313950.5714,326511.1245,0,0
9183,10031,21,3197.0,5149.513861,0,1
19798,1204,6,679.0,0.0,0,0
17816,29964,29964,0.0,0.0,0,1
396,6071,5,2021.666667,2842.423321,0,1
1837,6,6,0.0,0.0,0,1
14234,627,1,139.0,149.6094917,0,0
7288,5009243,6,1669745.667,2886280.832,0,1
16769,1,1,0.0,0.0,0,1
3855,3,1,0.0,0.0,0,0
3760,2964942,2,439564.0,245562.2948,0,0
13813,6,6,0.0,0.0,0,1
19923,4082,3,1359.0,1595.933269,0,1
15309,86083708,86083708,0.0,0.0,86083708,0
9747,9522,6,3172.0,5243.302108,0,1
13621,23,23,0.0,0.0,0,0
3588,953529,953529,0.0,0.0,0,1
19595,219607,8,262.0,38.18376618,0,1
3818,55461043,55461043,0.0,0.0,0,0
3689,26596,95,0.0,0.0,0,0
9621,315753,3,15035.71429,31457.20452,0,1
7117,53366805,53366805,0.0,0.0,0,0
1657,28080,18,0.0,0.0,0,0
2303,11209,1,3543.333333,5532.8577,0,1
10388,1260,1260,0.0,0.0,0,0
9136,2,2,0.0,0.0,0,1
555,1219,1219,0.0,0.0,0,1
1852,86163868,86163868,0.0,0.0,86163868,0
5207,13004,22,4215.333333,6955.206132,0,1
8127,1629747,3,325906.0,35149.89315,0,0
14905,648,648,0.0,0.0,0,0
9024,132,132,0.0,0.0,0,0
5745,5850044,28,22119.0,24880.50086,5767212,0
15246,5662,4,1886.0,2892.417155,0,1
16833,3,3,0.0,0.0,0,1
3698,1864074,3,208435.8333,289426.882,0,0
8,17602,83,0.0,0.0,0,0
12386,2359688,4,358485.6667,304974.8451,0,0
9290,499,499,0.0,0.0,0,1
3917,115923107,47,8597720.615,3767855.451,10014065,0
7974,5364910,41,1788249.0,3096818.51,0,0
19063,5447161,1,5852.5,8014.845445,5344198,0
17745,1281987,53,207390.5,366079.6348,0,0
6752,12194,3,4062.666667,6263.025334,0,1
5704,79653,0,0.0,0.0,0,0
18680,9767,9767,0.0,0.0,0,1
19221,2347,3,1738.0,0.0,0,0
1656,15463,15463,0.0,0.0,0,1
15185,1423,6,794.0,0.0,0,0
11648,86211313,86211313,0.0,0.0,86211313,0
1798,594,594,0.0,0.0,0,1
8591,489,489,0.0,0.0,0,1
9285,366493,36826,329146.0,0.0,0,0
9593,538,538,0.0,0.0,0,1
9662,11951162,3,3983719.667,3583916.549,6946956,1
4669,119389879,1,5423297.955,17071340.8,58113609,0
10193,417,417,0.0,0.0,0,0
10049,957,1,235.6666667,207.7265831,0,0
19801,2187,2187,0.0,0.0,0,1
12868,1171,1171,0.0,0.0,0,1
8775,43,43,0.0,0.0,0,0
19320,1666,1666,0.0,0.0,0,1
9310,382597,5,18218.66667,33713.1943,0,1
9360,46209,1,1.0,0.0,0,0
3987,879,0,208.6666667,198.4447866,0,0
1582,22858,22,22.0,0.0,0,0
3457,413679,413679,0.0,0.0,0,0
16224,9953,19,3166.333333,5136.241849,0,1
1830,1059,1059,0.0,0.0,0,1
17074,8243,7,2745.333333,4421.898499,0,1
10297,10247,1,3253.0,5320.50975,0,1
2530,3966121,0,89450.86047,448741.8624,0,0
11584,15256,15256,0.0,0.0,0,1
5782,892,1,188.3333333,180.4475917,0,0
19987,16588,4,5528.0,9066.291855,0,1
3840,398234,5,18963.14286,43163.69339,0,1
9218,72,1,0.0,0.0,0,0
435,19895,19895,0.0,0.0,0,1
16489,1669297,2,260222.3333,338438.322,0,0
2519,204208,68,0.0,0.0,0,0
10340,539400,1,1.0,0.0,0,0
14363,606,606,0.0,0.0,0,1
16672,2116,2116,0.0,0.0,0,1
12452,5006819,6,1668937.667,2889031.652,0,1
8293,1042,1042,0.0,0.0,0,0
4922,1934,1934,0.0,0.0,0,1
11682,930,29,209.0,198.5673689,0,0
9803,21,21,0.0,0.0,0,1
1624,531,531,0.0,0.0,0,1
9943,1267,1267,0.0,0.0,0,1
3954,17378,17378,0.0,0.0,0,0
18574,7176,2,2391.333333,3925.902996,0,1
4118,496,496,0.0,0.0,0,1
11442,1288,1288,0.0,0.0,0,1
5335,2750,2750,0.0,0.0,0,0
17341,3250709,72,313853.6,374418.6212,0,0
5183,1342,6,828.0,0.0,0,0
605,907,907,0.0,0.0,0,0
19047,597,597,0.0,0.0,0,1
5798,516,516,0.0,0.0,0,1
16373,10604,1,3374.666667,5456.600804,0,1
16007,1020,1020,0.0,0.0,0,0
10779,18,18,0.0,0.0,0,0
16848,11875,21,3798.333333,6205.547626,0,1
11331,53377404,53377404,0.0,0.0,0,0
18327,112638066,56319014,0.0,0.0,56319052,0
5951,276,276,0.0,0.0,0,0
7839,38,38,0.0,0.0,0,0
19581,982,982,0.0,0.0,0,0
14707,31,31,0.0,0.0,0,0
1911,619,619,0.0,0.0,0,1
7314,17581,17581,0.0,0.0,0,0
10581,1114,1114,0.0,0.0,0,1
15259,1,1,0.0,0.0,0,1
12234,783,783,0.0,0.0,0,1
10589,19984,3,6659.333333,7322.888592,0,1
6346,4016578,3,665341.1667,891198.291,0,0
12487,2,2,0.0,0.0,0,1
14703,1497,1497,0.0,0.0,0,1
15142,115730128,10,6487721.059,4924204.762,10004243,0
8304,384279,5,20224.21053,39498.27279,0,1
17428,2346,2346,0.0,0.0,0,1
12517,1338932,68,217131.2,121561.7573,0,0
12514,16086,1,5219.0,8738.196839,0,1
18784,802,802,0.0,0.0,0,1
3187,118884293,17,6701915.529,4677012.418,10001505,0
14756,1,1,0.0,0.0,0,1
19056,10629,14,3377.0,5510.960806,0,1
19382,66659,4,64289.0,0.0,0,0
18468,1470,1470,0.0,0.0,0,1
14676,487,487,0.0,0.0,0,0
2298,112637321,56318640,0.0,0.0,56318681,0
11851,1380,6,763.0,0.0,0,0
2406,10533,21,3352.666667,5456.653401,0,1
15283,1033,1033,0.0,0.0,0,1
11556,5223,5223,0.0,0.0,0,0
17716,112636927,56318458,0.0,0.0,56318469,0
1686,86399129,86399129,0.0,0.0,86399129,0
6811,108070,65,65.0,0.0,0,0
10352,112641877,56320904,0.0,0.0,56320973,0
11769,1367,1367,0.0,0.0,0,0
1211,7658,6,2550.666667,4152.179468,0,1
6308,512,512,0.0,0.0,0,1
11431,800827,71,160578.25,2350.504822,0,0
10858,237,237,0.0,0.0,0,0
13896,128,128,0.0,0.0,0,0
9978,18097,18097,0.0,0.0,0,0
7971,37998,37998,0.0,0.0,0,0
3433,29571,29571,0.0,0.0,0,1
12690,228,228,0.0,0.0,0,0
8723,38,38,0.0,0.0,0,0
6826,82,82,0.0,0.0,0,0
917,255849,100,0.0,0.0,0,0
19045,1330,1330,0.0,0.0,0,1
10261,4673,4673,0.0,0.0,0,1
19568,344,344,0.0,0.0,0,0
3684,766,766,0.0,0.0,0,1
7526,631,631,0.0,0.0,0,1
4419,246,24,0.0,0.0,0,0
174,5518170,4,593075.2222,945783.3559,0,0
5291,512,512,0.0,0.0,0,1
5117,1294,1294,0.0,0.0,0,1
11090,43,43,0.0,0.0,0,0
5751,321,321,0.0,0.0,0,0
18562,86273852,86273852,0.0,0.0,86273852,0
3697,6,6,0.0,0.0,0,1
16888,1075,1075,0.0,0.0,0,1
1896,14914,6,13916.0,0.0,0,0
19663,374810,1,17847.71429,34622.31729,0,1
15887,99999857,1,99999856.0,0.0,99999853,1
9773,3,3,0.0,0.0,0,1
4719,1045,1045,0.0,0.0,0,0
13481,4319,4319,0.0,0.0,0,1
11213,8245,3,7276.0,0.0,0,0
16584,88082618,88082618,0.0,0.0,88082618,0
7297,76999,76999,0.0,0.0,0,0
17839,5461126,40,1820324.667,3152441.878,0,0
5050,19038,19038,0.0,0.0,0,1
1940,652304,7,919.0,920.6530291,0,1
9810,9773,9773,0.0,0.0,0,1
17118,10298,20,3295.333333,5326.121697,0,1
10060,1427,1427,0.0,0.0,0,1
760,10140349,1,1011725.4,3148611.675,9889760,0
593,1711,1711,0.0,0.0,0,1
16552,520,520,0.0,0.0,0,1
6722,1,1,0.0,0.0,0,1
3679,11222,1,3572.333333,5791.927601,0,1
14445,2,2,0.0,0.0,0,1
7980,84,84,0.0,0.0,0,0
18052,29519,29519,0.0,0.0,0,0
3948,265,265,0.0,0.0,0,0
7998,11266,1,3619.0,5835.526711,0,1
18377,6,6,0.0,0.0,0,1
12034,6852,0,2220.333333,3702.90026,0,0
12445,41,41,0.0,0.0,0,0
12194,1230,1230,0.0,0.0,0,0
13475,10539,1,3356.333333,5337.342535,0,1
12585,6,6,0.0,0.0,0,1
3026,7,7,0.0,0.0,0,1
9152,22101,4,7365.333333,6684.635916,0,1
10730,21940,4,20981.0,0.0,0,0
5760,827969,5,275971.6667,1715.602615,0,0
15763,16459434,1,2348792.714,4127508.456,9952878,0
12043,5500523,41,1833456.333,3175160.611,0,0
472,828,828,0.0,0.0,0,1
3396,5772,4,1922.666667,2829.037351,0,1
18590,46,46,0.0,0.0,0,0
17805,64155215,0,3550360.056,13865921.68,58927173,0
3649,1,1,0.0,0.0,0,1
10909,56,56,0.0,0.0,0,0
14041,1240181,3,200610.1667,369334.2512,0,0
6088,2086902,3,320456.5,379959.5528,0,0
16416,2,2,0.0,0.0,0,1
6229,86418379,86418379,0.0,0.0,86418379,0
14133,39,39,0.0,0.0,0,0
13105,6321,7,2104.666667,3428.728822,0,1
7750,2,2,0.0,0.0,0,1
18322,10951,24,3500.0,5651.461846,0,1
14357,7437708,79,907014.125,990751.2718,0,0
545,2,2,0.0,0.0,0,1
499,576,0,137.0,158.7671251,0,0
6835,1746,1746,0.0,0.0,0,0
1259,3207,16,0.0,0.0,0,0
12553,87978962,87978962,0.0,0.0,87978962,0
3062,1353,1353,0.0,0.0,0,1
18250,351211,7,16723.7619,33336.15231,0,1
3206,5,5,0.0,0.0,0,1
13043,136,136,0.0,0.0,0,0
182,363811,4,17323.95238,38126.53111,0,1
18113,5304748,40,1768191.0,3062154.977,0,0
2619,20408,20408,0.0,0.0,0,0
19745,739781,64,184929.25,4800.662133,0,0
12757,156,156,0.0,0.0,0,0
19323,345,345,0.0,0.0,0,0
12972,1071,1071,0.0,0.0,0,0
5185,14904,14904,0.0,0.0,0,0
1295,2,2,0.0,0.0,0,1
1510,2,2,0.0,0.0,0,1
13327,86369695,86369695,0.0,0.0,86369695,0
25,53846363,53846363,0.0,0.0,0,0
10209,197778,34,34.0,0.0,0,0
9334,518,518,0.0,0.0,0,1
8511,53527866,53527866,0.0,0.0,0,0
4498,819839,54,164306.25,1426.783416,0,0
12857,2769,2769,0.0,0.0,0,1
4587,2911213,146,430471.0,258931.4732,0,0
9426,60238274,10,4631344.385,5189381.511,10015710,0
13532,1,1,0.0,0.0,0,1
16247,13982,4,4659.333333,7157.596408,0,1
4272,392259,3,20645.05263,35390.18434,0,1
6063,15690,15690,0.0,0.0,0,1
17438,26539,26539,0.0,0.0,0,1
1347,1,0,0.0,0.0,0,0
11400,6738,6738,0.0,0.0,0,0
18479,9666,9666,0.0,0.0,0,1
19553,27967,27967,0.0,0.0,0,1
13010,8382,8382,0.0,0.0,0,1
8314,408,408,0.0,0.0,0,0
18908,1216,8,402.3333333,496.0789588,0,1
18609,11040,21,3531.666667,5684.916915,0,1
15323,5475439,0,682921.25,1750432.529,0,0
16556,60338955,2,4309097.571,5127893.354,10004063,0
4519,1,0,0.0,0.0,0,0
1802,301887,3,14375.33333,27533.05495,0,1
1343,7026,4,6247.0,0.0,0,0
15741,1968,1968,0.0,0.0,0,1
1305,16986,4,5659.666667,8822.329643,0,1
16938,316,316,0.0,0.0,0,0
6895,5074004,41,1691285.333,2928873.379,0,0
1057,9048,9048,0.0,0.0,0,1
15606,1082,6,540.0,0.0,0,0
4483,867,867,0.0,0.0,0,1
13486,1744,1744,0.0,0.0,0,1
19259,11084,1,3537.0,5834.263278,0,1
14588,31647,3,31089.0,0.0,0,0
519,194906,22,22.0,0.0,0,0
5489,7754749,3,2243849.0,2517063.692,0,1
5585,2521,6,838.3333333,1223.097025,0,1
16631,375135,7,19742.68421,37075.3897,0,1
8059,54433801,54433801,0.0,0.0,0,0
16044,12322,2,4106.666667,6855.180985,0,1
1029,383664,4,20192.47368,43928.23451,0,1
479,31503,333,4833.0,0.0,0,0
8734,15779,15779,0.0,0.0,0,1
2302,13952,1,4453.0,7392.975855,0,1
8585,115338131,41,8489747.385,3762615.183,10009765,0
14871,5,5,0.0,0.0,0,1
2934,1751,1751,0.0,0.0,0,1
16973,4738,4738,0.0,0.0,0,1
11663,1,1,0.0,0.0,0,1
9160,804823,38,160220.75,3749.851053,0,0
17242,175640,10,7079.833333,10835.46474,0,0
10807,87876499,87900000,0.0,0.0,87900000,0
6374,1,1,0.0,0.0,0,1
14260,33082,33082,0.0,0.0,0,1
7039,86458223,86458223,0.0,0.0,86458223,0
163,89,89,0.0,0.0,0,0
6313,72496486,0,5030407.643,5204328.268,10014484,0
4134,8716,8716,0.0,0.0,0,1
18820,324,324,0.0,0.0,0,0
13838,1170,4,388.6666667,482.8647154,0,1
14483,2937,2937,0.0,0.0,0,1
3821,5825,5825,0.0,0.0,0,1
3716,14355,6,13832.0,0.0,0,0
10678,38,38,0.0,0.0,0,0
1554,417,417,0.0,0.0,0,0
1545,2409,2409,0.0,0.0,0,1
288,1257,1257,0.0,0.0,0,1
7826,2,2,0.0,0.0,0,1
4601,70,70,0.0,0.0,0,0
7471,671,671,0.0,0.0,0,1
14192,8726,8726,0.0,0.0,0,1
4683,6,6,0.0,0.0,0,1
11001,123048,1,14006.0,27661.61681,0,0
18645,1504,6,499.3333333,496.7296381,0,1
7087,440,440,0.0,0.0,0,0
156,400687,5,19079.95238,37317.01908,0,1
8188,445,445,0.0,0.0,0,1
14749,6276,6276,0.0,0.0,0,1
12597,219,219,0.0,0.0,0,0
14598,1,1,0.0,0.0,0,1
14451,3996002,57,567138.7143,327318.0129,0,0
6390,27031,27031,0.0,0.0,0,0
139,16308,16308,0.0,0.0,0,1
770,394385,5,20756.63158,33779.74314,0,1
15273,6371710,75,1055931.333,1510122.157,0,0
14140,37710,37710,0.0,0.0,0,0
3311,79888590,1,2705087.692,4534373.319,10000000,0
19156,85,41,0.0,0.0,0,0
2028,5333,5333,0.0,0.0,0,1
9382,5,5,0.0,0.0,0,1
8841,272,24,0.0,0.0,0,0
1660,281357,42,94146.5,1881.611145,0,0
4033,12516,12516,0.0,0.0,0,1
5061,110,110,0.0,0.0,0,0
16736,218878,1,0.0,0.0,0,0
9719,3005,3005,0.0,0.0,0,1
14831,1,1,0.0,0.0,0,1
18983,6542698,0,493969.2308,1391332.668,5019202,0
10034,19748,19748,0.0,0.0,0,0
9217,1180,1180,0.0,0.0,0,1
2145,16276311,16276311,0.0,0.0,16276311,1
1760,2003,2003,0.0,0.0,0,0
1103,119367801,61,8122214.071,3846272.537,10004278,0
14155,1,1,0.0,0.0,0,1
16958,2,2,0.0,0.0,0,1
18426,3,3,0.0,0.0,0,1
5781,975,0,229.0,209.8165866,0,0
14530,612,612,0.0,0.0,0,1
11801,55023,1,1.0,0.0,0,0
16558,2,2,0.0,0.0,0,1
10835,26788,338,26450.0,0.0,0,0
1510,2,2,0.0,0.0,0,1
12682,686,1,165.3333333,195.1315795,0,0
17227,16518,16518,0.0,0.0,0,1
8114,78756,78756,0.0,0.0,0,0
7276,7,7,0.0,0.0,0,1
3771,306,306,0.0,0.0,0,0
19662,115574340,1,5269950.476,5133635.924,10014593,0
9473,7761,3,2586.0,4235.546128,0,1
5009,493,493,0.0,0.0,0,0
11668,1714,1714,0.0,0.0,0,1
14827,277,277,0.0,0.0,0,0
6902,21,21,0.0,0.0,0,0
2982,16274,5,5423.0,9031.931521,0,1
17507,60302275,19,4633302.308,5176185.053,10039804,0
11828,1,1,0.0,0.0,0,1
6971,509,509,0.0,0.0,0,1
12592,2,2,0.0,0.0,0,1
3141,1551,1551,0.0,0.0,0,1
7564,89,89,0.0,0.0,0,0
450,19,19,0.0,0.0,0,0
13946,308,308,0.0,0.0,0,0
5690,8769,8769,0.0,0.0,0,1
6799,326661,2,15555.14286,29430.89819,0,1
19119,10293,1,3313.333333,5447.885492,0,1
103,10451,21,3341.0,5408.690877,0,1
4734,1380,1380,0.0,0.0,0,1
4209,56,56,0.0,0.0,0,0
3373,11,11,0.0,0.0,0,0
10932,1267,6,673.0,0.0,0,0
5818,480,480,0.0,0.0,0,1
6753,18,18,0.0,0.0,0,0
7028,11605,3,3867.0,6015.366074,0,1
4888,40525943,1,5063670.375,5307383.385,10014375,0
10689,8,8,0.0,0.0,0,1
2082,1785,1785,0.0,0.0,0,1
5303,1188632,83,194299.1667,365009.7027,0,0
6306,656,656,0.0,0.0,0,1
2116,29445,29445,0.0,0.0,0,1
3017,1,1,0.0,0.0,0,0
8616,5759055,35,98804.0,108898.6869,5540160,0
8837,4893,4893,0.0,0.0,0,1
5947,22111,22111,0.0,0.0,0,1
11583,86295589,86300000,0.0,0.0,86300000,0
8738,10734,17,3444.333333,5441.753516,0,1
6359,17831,7,17239.0,0.0,0,0
4447,13722,13722,0.0,0.0,0,0
9225,5889373,0,32766.8,55508.41102,5642489,0
6629,424,424,0.0,0.0,0,0
15500,1819,1819,0.0,0.0,0,0
15963,3979749,77,543389.4286,387152.5176,0,0
6623,14598,14598,0.0,0.0,0,1
1551,1727,1727,0.0,0.0,0,1
16753,84883,11,6554.5,9640.643355,0,0
4440,252,252,0.0,0.0,0,0
8625,11757,20,3637.666667,5676.823877,0,1
19768,3659,3659,0.0,0.0,0,1
15089,6908,6908,0.0,0.0,0,1
16452,8797,2,8010.0,0.0,0,0
5418,2044254,97,316164.1667,310056.3297,0,0
1066,56,56,0.0,0.0,0,0
11273,35844,35844,0.0,0.0,0,0
9202,81,81,0.0,0.0,0,0
10812,9197621,74,4513570.0,2123969.166,6015443,0
19571,5067007,3,1689001.333,2871278.362,0,1
7295,11188,3,3728.0,5815.360092,0,1
15474,8802,8802,0.0,0.0,0,1
18037,53254122,53254122,0.0,0.0,0,0
14165,196,196,0.0,0.0,0,0
10915,1597,3,530.0,495.0121211,0,1
823,1,1,0.0,0.0,0,1
921,4103084,56,579246.2857,300254.5038,0,0
8940,16891,24,104.0,0.0,0,1
14625,489,489,0.0,0.0,0,1
11255,16418,3,5470.666667,5411.704568,0,1
13638,3045,3045,0.0,0.0,0,1
5334,11390,1,3636.0,5728.917961,0,1
17428,2346,2346,0.0,0.0,0,1
19616,1769394,5,274694.3333,333046.0744,0,0
905,1169,8,626.0,0.0,0,0
4844,936,936,0.0,0.0,0,0
1832,4559710,5,648305.6667,145561.8244,0,0
7960,1040,1040,0.0,0.0,0,1
1322,11855,17,3783.0,6206.083064,0,1
2515,275,275,0.0,0.0,0,0
6189,6035127,44,2011653.0,3483770.785,0,0
1380,2072,2072,0.0,0.0,0,1
10580,999270,999270,0.0,0.0,0,0
2590,754,0,186.6666667,170.1244642,0,0
3624,2,2,0.0,0.0,0,1
16507,1152,3,581.0,0.0,0,0
3803,5349654,1,493129.3333,621318.4828,0,0
15654,1270746,62,254338.5,1183.730403,0,0
2297,86175111,86175111,0.0,0.0,86175111,0
2436,3897217,38,446852.0,300075.9712,0,0
16734,1124,1124,0.0,0.0,0,0
10127,303,303,0.0,0.0,0,0
9789,54230,32,10205.66667,17406.97493,0,0
818,86125563,86125563,0.0,0.0,86125563,0
7508,750,0,175.6666667,166.0311216,0,0
3437,1190,5,622.0,0.0,0,0
12308,12980,12980,0.0,0.0,0,1
9412,2,2,0.0,0.0,0,1
12293,8934392,8934392,0.0,0.0,8934392,1
856,1396,1396,0.0,0.0,0,1
1113,18,18,0.0,0.0,0,0
2850,1767,1767,0.0,0.0,0,1
12741,1201,5,398.6666667,473.8874691,0,1
629,3110,3110,0.0,0.0,0,1
4075,860,33,179.6666667,163.530833,0,0
1047,60092881,1,14211.2,12954.1622,0,0
9938,11603,19,3715.0,6071.686504,0,1
8387,5425863,0,5481.5,10647.72212,5370483,0
1490,5275,4,1757.0,2760.727621,0,1
10243,312253,2,14868.90476,35071.90753,0,1
2094,12473,12473,0.0,0.0,0,0
11983,1459,8,483.6666667,610.0986259,0,1
7065,2,2,0.0,0.0,0,1
11611,15184,4,5059.0,7792.947645,0,1
7752,306,306,0.0,0.0,0,0
19144,9347,20,2988.333333,4840.613838,0,1
9237,14215,14215,0.0,0.0,0,1
6238,239,239,0.0,0.0,0,0
19992,53897097,53897097,0.0,0.0,0,0
13689,10651,2,3373.666667,5422.769803,0,1
1581,2046,2046,0.0,0.0,0,1
3924,1664410,3,259325.8333,340504.2846,0,0
19582,38,38,0.0,0.0,0,0
5455,14316,3,4771.0,7021.858159,0,1
683,6,6,0.0,0.0,0,1
12963,40601,273,17460.0,0.0,0,0
4064,1,1,0.0,0.0,0,0
7777,34850,4,34035.0,0.0,0,0
8297,1230,1230,0.0,0.0,0,1
12543,527,527,0.0,0.0,0,1
14495,30556,30556,0.0,0.0,0,1
12131,86,4,0.0,0.0,0,0
4921,88050249,88050249,0.0,0.0,88050249,0
18529,116981536,0,3248589.278,4628860.401,10000000,0
3236,113242,1,0.0,0.0,0,0
13297,3812385,37,530467.0,351249.2718,0,0
17296,6630,6630,0.0,0.0,0,1
8307,24,24,0.0,0.0,0,0
19757,6046926,27,0.0,0.0,0,0
2338,3210,3210,0.0,0.0,0,1
846,1227,4,546.0,0.0,0,0
18213,1937,1937,0.0,0.0,0,1
17248,866590,70,216628.25,249.8057579,0,0
5214,119115471,0,9912954.417,22827680.98,58925389,0
19940,1225,1225,0.0,0.0,0,0
11727,1543,9,868.0,0.0,0,0
5201,21897,2,7298.333333,7264.042424,0,1
7689,11778,0,3770.0,6223.220951,0,1
5524,756390,1,96047.33333,154250.9759,0,0
12216,1891,1891,0.0,0.0,0,1
19444,9496,1,2997.0,4769.488023,0,1
14974,71182569,33,6393861.364,5048023.011,10000787,0
13976,733,733,0.0,0.0,0,1
1810,418883,418883,0.0,0.0,0,0
362,882,882,0.0,0.0,0,1
8113,860,860,0.0,0.0,0,1
14749,6276,6276,0.0,0.0,0,1
5163,5,5,0.0,0.0,0,1
7447,10381,1,3292.0,5190.078708,0,1
8040,116521218,10,5042832.227,5106810.832,10005012,0
17975,478,478,0.0,0.0,0,1
12320,19701,1,6401.0,10750.85783,0,1
14347,68341396,113432,0.0,0.0,68227964,0
5055,6,6,0.0,0.0,0,1
5415,2372777,95,339880.5,298705.1889,0,0
18339,117101898,0,6159363.316,18420508.46,58535214,0
15431,11290,1,3595.0,5859.936177,0,1
15373,13007,4,4334.333333,7216.783379,0,1
17916,120,120,0.0,0.0,0,0
10477,53548461,53548461,0.0,0.0,0,0
15201,14126,5,4707.0,7379.787057,0,1
19666,139,139,0.0,0.0,0,0
13638,3045,3045,0.0,0.0,0,1
13433,350631,2,16696.61905,35089.23147,0,1
442,1725321,86,268182.5,336623.9924,0,0
1639,93,18,0.0,0.0,0,0
4335,15545,3,5180.333333,7677.604596,0,1
8087,1,1,0.0,0.0,0,0
3002,1,1,0.0,0.0,0,1
17636,3,3,0.0,0.0,0,1
8345,1177,1177,0.0,0.0,0,1
2712,1,1,0.0,0.0,0,1
2509,377889,4,17994.33333,33041.30894,0,1
19020,46776,3,15591.0,16162.54859,0,1
